,close
692,3071.19
693,3661.78
694,3789.6
695,3737.73
696,3783.61
697,3728.28
698,3749.26
699,3826.47
700,3894.22
701,3844.69
702,3767.43
703,3747.91
704,3762.29
705,3815.82
706,3780.91
707,3767.06
708,3810.23
709,3865.99
710,3813.46
711,3678.32
712,3681.57
713,3706.4
714,3667.85
715,3497.33
716,3560.12
717,3469.4
718,3481.8
719,3568.74
720,3624.41
721,3511.46
722,3483.42
723,3560.51
724,3513.08
725,3518.5
726,3495.75
727,3420.91
728,3352.73
729,3394.91
730,3371.44
731,3450.44
732,3380.15
733,3378.8
734,3438.16
735,3442.2
736,3421.35
737,3295.48
738,3059.7
739,2981.78
740,3066.83
741,2931.0
742,3019.01
743,3066.65
744,3101.05
745,3099.57
746,3133.88
747,3175.93
748,3245.08
749,3483.39
750,3444.13
751,3387.05
752,3426.5
753,3503.53
754,3517.5
755,3535.92
756,3439.6
757,3482.51
758,3335.81
759,3175.48
760,3274.61
761,3249.01
762,3270.16
763,3317.66
764,3279.21
765,3232.74
766,3203.4
767,2989.61
768,2903.64
769,2688.92
770,2419.59
771,2461.33
772,2342.8
773,2682.5
774,2598.78
775,2609.92
776,2555.38
777,2722.3
778,2702.44
779,2661.45
780,2569.89
781,2592.73
782,2614.51
783,2612.15
784,2636.36
785,2572.82
786,2630.71
787,2622.88
788,2762.48
789,2768.0
790,2746.13
791,2680.49
792,2457.33
793,2528.33
794,2527.61
795,2526.0
796,2513.01
797,2425.72
798,2538.01
799,2425.29
800,2450.71
801,2368.81
802,2225.23
803,2273.58
804,2297.3
805,2359.5
806,2388.52
807,2340.55
808,2361.76
809,2439.19
810,2417.79
811,2316.1
812,2295.68
813,2341.8
814,2374.75
815,2465.21
816,2561.4
817,2612.4
818,2581.0
819,2646.97
820,2653.2
821,2579.95
822,2632.26
823,2694.43
824,2675.21
825,2657.62
826,2602.23
827,2447.79
828,2364.1
829,2349.8
830,2414.41
831,2414.66
832,2440.03
833,2422.71
834,2440.89
835,2370.47
836,2386.49
837,2439.5
838,2476.4
839,2468.91
840,2629.79
841,2607.41
842,2611.1
843,2605.8
844,2642.17
845,2648.2
846,2746.91
847,2666.7
848,2622.81
849,2524.61
850,2535.82
851,2440.62
852,2482.51
853,2507.8
854,2567.48
855,2638.8
856,2659.19
857,2518.61
858,2511.49
859,2494.23
860,2457.73
861,2398.21
862,2422.55
863,2721.87
864,2895.47
865,2961.75
866,3126.21
867,3183.21
868,3371.59
869,3243.8
870,3187.16
871,3058.82
872,3090.01
873,3132.87
874,3076.0
875,3207.8
876,3107.44
877,3069.97
878,3355.81
879,3327.78
880,3393.91
881,3361.2
882,3414.49
883,3324.73
884,3653.28
885,3578.79
886,3592.21
887,3703.6
888,3707.61
889,3643.42
890,3614.51
891,3837.8
892,3785.2
893,3998.87
894,3996.22
895,4004.15
896,3712.0
897,3628.25
898,3831.81
899,3881.61
900,3906.8
901,3870.29
902,3959.09
903,3986.24
904,3893.01
905,3626.8
906,3417.01
907,3472.21
908,3338.92
909,3281.83
910,3422.53
911,3493.18
912,3497.0
913,3335.05
914,3333.51
915,3404.0
916,3356.48
917,3361.84
918,3337.78
919,3360.38
920,3455.67
921,3609.01
922,3656.88
923,3635.99
924,3687.45
925,3381.31
926,3327.29
927,3219.2
928,3267.04
929,3282.83
930,3267.3
931,3137.51
932,3225.63
933,3451.52
934,3308.05
935,3473.63
936,3307.71
937,3215.12
938,3284.0
939,3327.54
940,3242.6
941,3338.21
942,3310.09
943,3318.77
944,3232.61
945,3182.44
946,3077.72
947,3113.9
948,3247.39
949,3300.99
950,3117.54
951,2869.68
952,2879.9
953,2731.19
954,2788.25
955,2686.64
956,2622.1
957,2632.46
958,2627.18
959,2661.19
960,2602.59
961,2738.27
962,2675.87
963,2725.95
964,2693.04
965,2661.41
966,2744.05
967,2671.99
968,2715.5
969,2738.04
970,2663.0
971,2763.22
972,2819.69
973,2513.52
974,2495.7
975,2336.37
976,2307.72
977,2237.59
978,2217.39
979,2518.11
980,2149.01
981,2171.51
982,2241.59
983,2202.2
984,2141.6
985,2203.58
986,2020.41
987,1865.1
988,1923.43
989,1908.2
990,1864.59
991,1911.65
992,1937.17
993,1887.0
994,1926.31
995,1931.54
996,2056.06
997,1983.79
998,1965.75
999,1997.01
